Timestamp,Arduino_Time,contact,delta_X,delta_Y,Sync_Time,Simple_Time
2025-12-12 10:39:13.452923,612476,90,1,-2,2025-12-12 10:39:13.610409498,2025-12-12 10:39:13.966236
2025-12-12 10:39:13.455030,613968,92,1,-3,2025-12-12 10:39:13.611901283,2025-12-12 10:39:13.967728
2025-12-12 10:39:13.455030,615452,98,0,-1,2025-12-12 10:39:13.613384962,2025-12-12 10:39:13.969212
2025-12-12 10:39:13.455030,616940,102,2,-3,2025-12-12 10:39:13.614872694,2025-12-12 10:39:13.970700
2025-12-12 10:39:13.456027,618480,106,0,0,2025-12-12 10:39:13.616412401,2025-12-12 10:39:13.972240
2025-12-12 10:39:13.456027,620020,124,0,-2,2025-12-12 10:39:13.617952347,2025-12-12 10:39:13.973780
2025-12-12 10:39:13.456027,621560,128,0,-1,2025-12-12 10:39:13.619492054,2025-12-12 10:39:13.975320
2025-12-12 10:39:13.457028,623108,128,1,-2,2025-12-12 10:39:13.621039629,2025-12-12 10:39:13.976868
2025-12-12 10:39:13.457028,624656,120,1,-1,2025-12-12 10:39:13.622587442,2025-12-12 10:39:13.978416
2025-12-12 10:39:13.458028,626196,134,0,-2,2025-12-12 10:39:13.624127150,2025-12-12 10:39:13.979956
2025-12-12 10:39:13.458028,627744,118,1,-1,2025-12-12 10:39:13.625674725,2025-12-12 10:39:13.981504
2025-12-12 10:39:13.458028,629284,122,0,-2,2025-12-12 10:39:13.627214670,2025-12-12 10:39:13.983044
2025-12-12 10:39:13.459028,630832,124,0,-2,2025-12-12 10:39:13.628762245,2025-12-12 10:39:13.984592
2025-12-12 10:39:13.459028,632372,116,1,-2,2025-12-12 10:39:13.630301952,2025-12-12 10:39:13.986132
2025-12-12 10:39:13.459028,633920,118,0,-2,2025-12-12 10:39:13.631849766,2025-12-12 10:39:13.987680
2025-12-12 10:39:13.461123,635460,118,1,-2,2025-12-12 10:39:13.633389473,2025-12-12 10:39:13.989220
2025-12-12 10:39:13.461123,637008,120,0,-2,2025-12-12 10:39:13.634937286,2025-12-12 10:39:13.990768
2025-12-12 10:39:13.462520,638552,106,1,-1,2025-12-12 10:39:13.636480808,2025-12-12 10:39:13.992312
2025-12-12 10:39:13.462520,640100,104,0,-3,2025-12-12 10:39:13.638028622,2025-12-12 10:39:13.993860
2025-12-12 10:39:13.462520,641636,110,1,-1,2025-12-12 10:39:13.639564276,2025-12-12 10:39:13.995396
2025-12-12 10:39:13.462520,643184,104,0,-2,2025-12-12 10:39:13.641112089,2025-12-12 10:39:13.996944
2025-12-12 10:39:13.463520,644724,102,0,-2,2025-12-12 10:39:13.642651796,2025-12-12 10:39:13.998484
2025-12-12 10:39:13.463520,646272,110,1,-2,2025-12-12 10:39:13.644199610,2025-12-12 10:39:14.000032
2025-12-12 10:39:13.464519,647812,104,1,-2,2025-12-12 10:39:13.645739317,2025-12-12 10:39:14.001572
